MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:17.935,2022/09/23,11:27:17.910,,,409,107,,,2048,,,,,0
MSG,1,111,11111,407598,111111,2022/09/23,11:27:17.940,2022/09/23,11:27:17.913,BZE03A  ,,,,,,,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:17.947,2022/09/23,11:27:17.914,,40000,,,,,,,0,,0,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:17.960,2022/09/23,11:27:17.915,,21900,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:17.981,2022/09/23,11:27:17.972,,,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:17.981,2022/09/23,11:27:17.972,,40025,,,,,,,0,,0,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:18.008,2022/09/23,11:27:17.974,,21900,,,,,,,,,,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:18.047,2022/09/23,11:27:18.038,,21900,,,,,,,0,,0,0
MSG,8,111,11111,3C48EE,111111,2022/09/23,11:27:18.048,2022/09/23,11:27:18.039,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.063,2022/09/23,11:27:18.040,,,,,,,,,,,,0
MSG,8,111,11111,3C48EE,111111,2022/09/23,11:27:18.071,2022/09/23,11:27:18.040,,,,,,,,,,,,0
MSG,1,111,11111,3C56EE,111111,2022/09/23,11:27:18.110,2022/09/23,11:27:18.103,EWG2860 ,,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.130,2022/09/23,11:27:18.103,,40025,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.136,2022/09/23,11:27:18.104,,,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.139,2022/09/23,11:27:18.104,,40025,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.145,2022/09/23,11:27:18.104,,40025,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.146,2022/09/23,11:27:18.104,,40025,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.147,2022/09/23,11:27:18.104,,40025,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.159,2022/09/23,11:27:18.104,,40025,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.169,2022/09/23,11:27:18.168,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.181,2022/09/23,11:27:18.169,,,,,,,,,,,,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:18.201,2022/09/23,11:27:18.169,,21925,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.215,2022/09/23,11:27:18.169,,,,,,,,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:18.252,2022/09/23,11:27:18.234,,40000,,,,,,,0,,0,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:18.270,2022/09/23,11:27:18.235,,40000,,,,,,,0,,0,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:18.302,2022/09/23,11:27:18.300,,40025,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.370,2022/09/23,11:27:18.365,,,,,,,,,,,,0
MSG,6,111,11111,A955D1,111111,2022/09/23,11:27:18.378,2022/09/23,11:27:18.366,,,,,,,,6655,0,0,0,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.407,2022/09/23,11:27:18.367,,,,,,,,,,,,
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.417,2022/09/23,11:27:18.367,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.431,2022/09/23,11:27:18.431,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.434,2022/09/23,11:27:18.431,,,,,,,,,,,,
MSG,5,111,11111,3E1207,111111,2022/09/23,11:27:18.436,2022/09/23,11:27:18.431,,2350,,,,,,,0,,0,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.443,2022/09/23,11:27:18.431,,,,,,,,,,,,
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:18.449,2022/09/23,11:27:18.432,,21925,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.450,2022/09/23,11:27:18.432,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.452,2022/09/23,11:27:18.432,,,,,,,,,,,,
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:18.460,2022/09/23,11:27:18.432,,21925,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.468,2022/09/23,11:27:18.433,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.483,2022/09/23,11:27:18.435,,,,,,,,,,,,0
MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:18.484,2022/09/23,11:27:18.436,,,409,107,,,2048,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:18.486,2022/09/23,11:27:18.436,,40000,,,,,,,0,,0,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:18.576,2022/09/23,11:27:18.562,,40025,,,,,,,,,,0
MSG,4,111,11111,A955D1,111111,2022/09/23,11:27:18.611,2022/09/23,11:27:18.563,,,443,311,,,64,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.623,2022/09/23,11:27:18.563,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.650,2022/09/23,11:27:18.627,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.655,2022/09/23,11:27:18.628,,,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:18.658,2022/09/23,11:27:18.628,,40025,,,,,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:18.659,2022/09/23,11:27:18.628,,,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:18.695,2022/09/23,11:27:18.693,,40025,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.712,2022/09/23,11:27:18.693,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.718,2022/09/23,11:27:18.693,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.724,2022/09/23,11:27:18.694,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.729,2022/09/23,11:27:18.694,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.735,2022/09/23,11:27:18.694,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.740,2022/09/23,11:27:18.694,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.769,2022/09/23,11:27:18.759,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.777,2022/09/23,11:27:18.759,,,,,,,,,,,,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:18.781,2022/09/23,11:27:18.759,,21925,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:18.791,2022/09/23,11:27:18.760,,40025,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.803,2022/09/23,11:27:18.760,,,,,,,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:18.826,2022/09/23,11:27:18.824,,,,,,,,,,,,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:18.844,2022/09/23,11:27:18.824,,40000,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:18.858,2022/09/23,11:27:18.825,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:18.868,2022/09/23,11:27:18.825,,,,,,,,,,,,
MSG,8,111,11111,407598,111111,2022/09/23,11:27:18.872,2022/09/23,11:27:18.825,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.911,2022/09/23,11:27:18.890,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.918,2022/09/23,11:27:18.890,,,,,,,,,,,,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:18.942,2022/09/23,11:27:18.890,,40000,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:18.945,2022/09/23,11:27:18.890,,,,,,,,,,,,0
MSG,3,111,11111,3C56EE,111111,2022/09/23,11:27:18.949,2022/09/23,11:27:18.891,,21925,,,48.53650,10.04369,,,,,,0
MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:18.985,2022/09/23,11:27:18.955,,,409,107,,,2048,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:19.076,2022/09/23,11:27:19.022,,40000,,,,,,,0,,0,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:19.099,2022/09/23,11:27:19.087,,21950,,,,,,,,,,0
MSG,8,111,11111,3D2053,111111,2022/09/23,11:27:19.115,2022/09/23,11:27:19.092,,,,,,,,,,,,
MSG,7,111,11111,407598,111111,2022/09/23,11:27:19.165,2022/09/23,11:27:19.152,,40000,,,,,,,,,,0
MSG,7,111,11111,4CA849,111111,2022/09/23,11:27:19.232,2022/09/23,11:27:19.217,,36000,,,,,,,,,,0
MSG,7,111,11111,3E1207,111111,2022/09/23,11:27:19.246,2022/09/23,11:27:19.218,,2350,,,,,,,,,,0
MSG,5,111,11111,3D2053,111111,2022/09/23,11:27:19.382,2022/09/23,11:27:19.349,,3800,,,,,,,0,,0,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:19.390,2022/09/23,11:27:19.349,,40025,,,,,,,,,,0
MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:19.440,2022/09/23,11:27:19.415,,,409,107,,,2048,,,,,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:19.503,2022/09/23,11:27:19.481,,21950,,,,,,,,,,0
MSG,7,111,11111,3E1207,111111,2022/09/23,11:27:19.621,2022/09/23,11:27:19.611,,2350,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:19.643,2022/09/23,11:27:19.611,,40025,,,,,,,,,,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:19.657,2022/09/23,11:27:19.612,,21975,,,,,,,,,,0
MSG,4,111,11111,A955D1,111111,2022/09/23,11:27:19.700,2022/09/23,11:27:19.676,,,443,311,,,0,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:19.731,2022/09/23,11:27:19.677,,40025,,,,,,,,,,0
MSG,5,111,11111,4CA849,111111,2022/09/23,11:27:19.798,2022/09/23,11:27:19.742,,36000,,,,,,,0,,0,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:19.825,2022/09/23,11:27:19.807,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.869,2022/09/23,11:27:19.810,,,,,,,,,,,,0
MSG,3,111,11111,3C56EE,111111,2022/09/23,11:27:19.870,2022/09/23,11:27:19.812,,21975,,,48.53597,10.04613,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.875,2022/09/23,11:27:19.872,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:19.884,2022/09/23,11:27:19.873,,,,,,,,,,,,0
MSG,8,111,11111,3D2053,111111,2022/09/23,11:27:19.886,2022/09/23,11:27:19.873,,,,,,,,,,,,
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.898,2022/09/23,11:27:19.873,,,,,,,,,,,,0
MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:19.904,2022/09/23,11:27:19.874,,,409,107,,,2048,,,,,0
MSG,8,111,11111,4CA849,111111,2022/09/23,11:27:19.913,2022/09/23,11:27:19.874,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:19.920,2022/09/23,11:27:19.874,,,,,,,,,,,,
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.927,2022/09/23,11:27:19.874,,,,,,,,,,,,0
MSG,8,111,11111,4CA849,111111,2022/09/23,11:27:19.927,2022/09/23,11:27:19.874,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.951,2022/09/23,11:27:19.938,,,,,,,,,,,,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:19.956,2022/09/23,11:27:19.939,,21975,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:19.963,2022/09/23,11:27:19.939,,,,,,,,,,,,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:19.990,2022/09/23,11:27:19.940,,21975,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:20.032,2022/09/23,11:27:20.005,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:20.075,2022/09/23,11:27:20.069,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.080,2022/09/23,11:27:20.078,,,,,,,,,,,,0
MSG,8,111,11111,4CA849,111111,2022/09/23,11:27:20.089,2022/09/23,11:27:20.081,,,,,,,,,,,,0
MSG,5,111,11111,4CA849,111111,2022/09/23,11:27:20.103,2022/09/23,11:27:20.082,,36000,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.123,2022/09/23,11:27:20.083,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.134,2022/09/23,11:27:20.135,,,,,,,,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:20.172,2022/09/23,11:27:20.138,,40000,,,,,,,0,,0,0
MSG,7,111,11111,3E1207,111111,2022/09/23,11:27:20.211,2022/09/23,11:27:20.200,,2350,,,,,,,,,,0
MSG,4,111,11111,407598,111111,2022/09/23,11:27:20.354,2022/09/23,11:27:20.332,,,420,316,,,0,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:20.387,2022/09/23,11:27:20.333,,,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.402,2022/09/23,11:27:20.397,,40025,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:20.406,2022/09/23,11:27:20.398,,,,,,,,,,,,0
MSG,8,111,11111,3C56EE,111111,2022/09/23,11:27:20.415,2022/09/23,11:27:20.398,,,,,,,,,,,,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:20.434,2022/09/23,11:27:20.400,,40000,,,,,,,,,,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:20.447,2022/09/23,11:27:20.401,,22000,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.470,2022/09/23,11:27:20.463,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.522,2022/09/23,11:27:20.464,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.541,2022/09/23,11:27:20.529,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.550,2022/09/23,11:27:20.529,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:20.612,2022/09/23,11:27:20.594,,,,,,,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:20.621,2022/09/23,11:27:20.594,,,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.677,2022/09/23,11:27:20.659,,40025,,,,,,,,,,0
MSG,4,111,11111,A955D1,111111,2022/09/23,11:27:20.747,2022/09/23,11:27:20.726,,,443,311,,,0,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.756,2022/09/23,11:27:20.727,,40025,,,,,,,,,,0
MSG,7,111,11111,3E1207,111111,2022/09/23,11:27:20.763,2022/09/23,11:27:20.727,,2350,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.782,2022/09/23,11:27:20.728,,40025,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:20.815,2022/09/23,11:27:20.791,,,,,,,,,,,,
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.869,2022/09/23,11:27:20.856,,40025,,,,,,,,,,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:20.875,2022/09/23,11:27:20.856,,40000,,,,,,,,,,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:20.880,2022/09/23,11:27:20.856,,40000,,,,,,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:20.958,2022/09/23,11:27:20.922,,40025,,,,,,,,,,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:20.986,2022/09/23,11:27:20.987,,22000,,,,,,,0,,0,0
MSG,5,111,11111,3C56EE,111111,2022/09/23,11:27:21.004,2022/09/23,11:27:20.987,,22000,,,,,,,0,,0,0
MSG,7,111,11111,407598,111111,2022/09/23,11:27:21.046,2022/09/23,11:27:20.988,,40000,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.117,2022/09/23,11:27:21.118,,,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:21.129,2022/09/23,11:27:21.118,,40025,,,,,,,0,,0,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:21.146,2022/09/23,11:27:21.119,,40025,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.147,2022/09/23,11:27:21.119,,,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:21.163,2022/09/23,11:27:21.120,,40025,,,,,,,0,,0,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.169,2022/09/23,11:27:21.120,,,,,,,,,,,,0
MSG,7,111,11111,3E1207,111111,2022/09/23,11:27:21.261,2022/09/23,11:27:21.249,,2375,,,,,,,,,,0
MSG,4,111,11111,A955D1,111111,2022/09/23,11:27:21.276,2022/09/23,11:27:21.250,,,443,311,,,0,,,,,0
MSG,7,111,11111,A955D1,111111,2022/09/23,11:27:21.387,2022/09/23,11:27:21.380,,40025,,,,,,,,,,0
MSG,4,111,11111,407598,111111,2022/09/23,11:27:21.430,2022/09/23,11:27:21.383,,,420,316,,,0,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.478,2022/09/23,11:27:21.446,,,,,,,,,,,,0
MSG,4,111,11111,3C56EE,111111,2022/09/23,11:27:21.479,2022/09/23,11:27:21.447,,,409,107,,,2048,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.505,2022/09/23,11:27:21.448,,,,,,,,,,,,0
MSG,5,111,11111,407598,111111,2022/09/23,11:27:21.556,2022/09/23,11:27:21.512,,40000,,,,,,,0,,0,0
MSG,7,111,11111,3C56EE,111111,2022/09/23,11:27:21.558,2022/09/23,11:27:21.512,,22025,,,,,,,,,,0
MSG,5,111,11111,A955D1,111111,2022/09/23,11:27:21.577,2022/09/23,11:27:21.577,,40025,,,,,,,0,,0,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:21.578,2022/09/23,11:27:21.577,,,,,,,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:21.583,2022/09/23,11:27:21.580,,,,,,,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:21.589,2022/09/23,11:27:21.581,,,,,,,,,,,,0
MSG,8,111,11111,3E1207,111111,2022/09/23,11:27:21.632,2022/09/23,11:27:21.590,,,,,,,,,,,,
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.676,2022/09/23,11:27:21.643,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.694,2022/09/23,11:27:21.644,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.700,2022/09/23,11:27:21.645,,,,,,,,,,,,0
MSG,8,111,11111,A955D1,111111,2022/09/23,11:27:21.710,2022/09/23,11:27:21.708,,,,,,,,,,,,0
MSG,3,111,11111,A955D1,111111,2022/09/23,11:27:21.755,2022/09/23,11:27:21.710,,40025,,,48.44626,9.70216,,,,,,0
MSG,8,111,11111,407598,111111,2022/09/23,11:27:21.772,2022/09/23,11:27:21.711,,,,,,,,,,,,0
